product_name_langs,product_name_texts,additives_n,complete,completeness,created_t,ingredients_from_palm_oil_n,ingredients_n,ingredients_percent_analysis,ingredients_with_specified_percent_n,ingredients_with_unspecified_percent_n,ingredients_without_ciqual_codes_n,known_ingredients_n,last_modified_t,last_updated_t,nova_group,popularity_key,rev,unknown_ingredients_n,schema_version,prediction
main | en,"Feridies, Virginia Peanuts | Feridies, Virginia Peanuts",0.0,0.0,0.5,1.489076158E9,0.0,3.0,1.0,0.0,3.0,0.0,7.0,1.587588141E9,1.734801547E9,3.0,0.0,2.0,0.0,999.0,1
main | en,Mild Cheddar Shredded Cheddar Cheese | Mild Cheddar Shredded Cheddar Cheese,3.0,0.0,0.6875,1.489068379E9,0.0,13.0,1.0,0.0,8.0,8.0,13.0,1.774474558E9,1.774474558E9,4.0,11.0,21.0,0.0,1003.0,1
main | en,Large Bowtie | Large Bowtie,0.0,0.0,0.6000000238418579,1.48913553E9,0.0,10.0,1.0,0.0,7.0,6.0,17.0,1.740370916E9,1.740370916E9,1.0,0.0,3.0,0.0,999.0,1
main | en,"Raley's, mint infused lemonade, strawberry | Raley's, mint infused lemonade, strawberry",0.0,0.0,0.5,1.489072371E9,0.0,5.0,1.0,0.0,5.0,0.0,18.0,1.587585509E9,1.734803542E9,3.0,0.0,2.0,0.0,999.0,1
main | en,Sweet Gherkins | Sweet Gherkins,3.0,0.0,0.6000000238418579,1.489053447E9,0.0,13.0,1.0,0.0,12.0,7.0,24.0,1.740371223E9,1.740371223E9,4.0,0.0,3.0,1.0,999.0,1
main | en,Organic Unsweetened Cinnamon Raisin Muesli With Apples & Walnuts | Organic Unsweetened Cinnamon Raisin Muesli With Apples & Walnuts,0.0,0.0,0.6000000238418579,1.489056579E9,0.0,11.0,1.0,0.0,9.0,2.0,27.0,1.740371236E9,1.740371236E9,3.0,0.0,2.0,0.0,999.0,1
main | en,Oakwood Smoked Scottish Salmon | Oakwood Smoked Scottish Salmon,1.0,0.0,0.7749999761581421,1.489065085E9,0.0,7.0,1.0,0.0,5.0,5.0,5.0,1.764588152E9,1.771280232E9,4.0,8.0,12.0,2.0,1002.0,1
main | fr | sv | en,Golden Kola | Inca Kola Golden Kola | Inca Kola Golden Kola | Golden Kola,3.0,0.0,0.887499988079071,1.52622041E9,0.0,9.0,1.0,0.0,9.0,6.0,8.0,1.774543484E9,1.774543484E9,4.0,1.0,49.0,1.0,1003.0,1
main | en,Spring Rolls | Spring Rolls,1.0,0.0,0.6000000238418579,1.489136495E9,0.0,15.0,1.0,0.0,13.0,7.0,21.0,1.740372446E9,1.740372446E9,4.0,0.0,4.0,4.0,999.0,1
main | ca | es | lv | en,Pretzel Crisps Original | Pretzel Crisps Canada | Pretzel Crisps | Pretzels | Pretzel Crisps Original,0.0,0.0,0.7875000238418579,1.489073397E9,0.0,13.0,1.0,0.0,11.0,9.0,12.0,1.776098065E9,1.776098065E9,3.0,2.4950000027E10,62.0,1.0,1003.0,1
main | en,"Gold emblem, very berry blend | Gold emblem, very berry blend",6.0,0.0,0.5,1.489071565E9,0.0,13.0,1.0,0.0,12.0,8.0,28.0,1.58758493E9,1.734804023E9,4.0,0.0,2.0,1.0,999.0,1
main | en,"Danish Choice, Apricot Preserve | Danish Choice, Apricot Preserve",3.0,0.0,0.5,1.48905683E9,0.0,7.0,1.0,0.0,6.0,4.0,13.0,1.587574112E9,1.734809633E9,4.0,0.0,2.0,0.0,999.0,1
main | fr | en,Tomato Juice from Concentrate | Tomato juice | Tomato Juice from Concentrate,0.0,0.0,0.887499988079071,1.510010708E9,0.0,6.0,1.0,0.0,4.0,2.0,6.0,1.77404477E9,1.77404477E9,3.0,3.0,19.0,0.0,1003.0,1
main | en,Apple Fruit Pie | Apple Fruit Pie,9.0,0.0,0.5,1.489138895E9,0.0,33.0,1.0,0.0,29.0,20.0,54.0,1.587631436E9,1.734793594E9,4.0,0.0,3.0,4.0,999.0,0
main | fr | en,Pork and Beans in Tomato Sauce | Van Camp's Pork And Beans | Pork and Beans in Tomato Sauce,1.0,0.0,0.5625,1.523219648E9,0.0,19.0,1.0,0.0,15.0,8.0,18.0,1.775760147E9,1.775760147E9,4.0,6.0,15.0,1.0,1003.0,1
main | en,"7-eleven, hard candy lollipop | 7-eleven, hard candy lollipop",8.0,0.0,0.5,1.489074394E9,0.0,17.0,1.0,0.0,16.0,11.0,24.0,1.587586874E9,1.734802511E9,4.0,0.0,2.0,2.0,999.0,1
main | en,"Speedy choice, premium rings, peach | Speedy choice, premium rings, peach",8.0,0.0,0.5,1.489071579E9,0.0,11.0,1.0,0.0,11.0,9.0,16.0,1.587584942E9,1.734804012E9,4.0,0.0,2.0,0.0,999.0,1
main | fr | en,Natrel Organic 2% Milk | Nature Lait Biologique 2% | Natrel Organic 2% Milk,0.0,0.0,0.800000011920929,1.521057269E9,0.0,3.0,1.0,0.0,3.0,2.0,3.0,1.7750442E9,1.7750442E9,1.0,7.0,43.0,0.0,1003.0,1
main | fr,Confit d'Oignons ou de figues | Confit d'Oignons ou de figues,,0.0,0.375,1.522587611E9,,,,,,,,1.774461914E9,1.774461914E9,,0.0,12.0,,1003.0,1
main | en,Tortellini | Tortellini,,0.0,0.675000011920929,1.421892355E9,,,,,,,,1.644527432E9,1.734754777E9,,0.0,12.0,,999.0,1
main | en,Pumpkin Seed Pecan Granola Clusters | Pumpkin Seed Pecan Granola Clusters,,0.0,0.4625000059604645,1.432042574E9,,,,,,,,1.693341453E9,1.729907738E9,,0.0,8.0,,999.0,1
main | en,Bow ties | Bow ties,0.0,0.0,0.574999988079071,1.489138616E9,0.0,10.0,1.0,0.0,7.0,6.0,16.0,1.718833707E9,1.718833707E9,,0.0,8.0,0.0,999.0,1
main | fr,Frozen Taro Bun | Frozen Taro Bun,,0.0,0.375,1.522574668E9,,,,,,,,1.774462667E9,1.774462667E9,,0.0,10.0,,1003.0,1
main | fr,Stirani italiens aux olives noires | Stirani italiens aux olives noires,,0.0,0.375,1.523646382E9,,,,,,,,1.774462936E9,1.774462936E9,,1.0,11.0,,1003.0,1
main | en,Corn On The Cob | Corn On The Cob,0.0,0.0,0.6000000238418579,1.48909056E9,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.74028116E9,1.74028116E9,,0.0,4.0,1.0,999.0,1
main | en,Greek yogurt | Greek yogurt,0.0,0.0,0.5,1.489057764E9,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.77211266E9,1.77211266E9,,1.0,4.0,1.0,1003.0,1
main | es,Shortbread pure butter | Shortbread pure butter,0.0,0.0,0.574999988079071,1.493287001E9,0.0,2.0,1.0,0.0,2.0,2.0,0.0,1.775080649E9,1.775080649E9,,1.0,15.0,2.0,1003.0,1
main | en,Wheat Germ | Wheat Germ,0.0,0.0,0.6000000238418579,1.489055395E9,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.740353686E9,1.740353686E9,,0.0,3.0,1.0,999.0,1
main | en,tuna steak | tuna steak,,0.0,0.574999988079071,1.423159835E9,,,,,,,,1.611317974E9,1.729975236E9,,0.0,17.0,,999.0,1
main | es | en,Turbinado Cane Sugar | Turbinado Cane Sugar | Turbinado Cane Sugar,0.0,0.0,0.675000011920929,1.489064527E9,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.767187898E9,1.771278874E9,,4.0,40.0,1.0,1002.0,1
main | en,Fingerling Potato Medley | Fingerling Potato Medley,0.0,0.0,0.6000000238418579,1.48906498E9,0.0,4.0,1.0,0.0,3.0,4.0,0.0,1.74037053E9,1.74037053E9,,0.0,2.0,4.0,999.0,1
main | en,Canadian White Bread | Canadian White Bread,6.0,0.0,0.574999988079071,1.513127166E9,,37.0,1.0,0.0,31.0,20.0,31.0,1.753035225E9,1.753035225E9,4.0,0.0,14.0,6.0,1002.0,0
en,Chair de crabe,,0.0,0.16249999403953552,1.485799603E9,,,,,,,,1.745915501E9,1.745915501E9,,0.0,5.0,,1001.0,1
main | en,Green Peas | Green Peas,0.0,0.0,0.5,1.489138892E9,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.587631433E9,1.734793596E9,,0.0,3.0,1.0,999.0,1
main | en,Fine Grind Brazilian Sea Salt | Fine Grind Brazilian Sea Salt,0.0,0.0,0.4000000059604645,1.489067357E9,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.489067357E9,1.707501974E9,,0.0,1.0,0.0,999.0,1
main | en | it | fr,Sauce pour pâtes aux quatre fromages | Sauce pour pâtes aux quatre fromages | Quattro Fromaggi Pasta Sauce | Sauce pour pâtes aux quatre fromages,1.0,0.0,0.574999988079071,1.460582916E9,0.0,25.0,1.0,0.0,21.0,10.0,20.0,1.775036654E9,1.775036654E9,4.0,1.0,21.0,5.0,1003.0,1
main | en,Seafood Cocktail Sauce | Seafood Cocktail Sauce,1.0,0.0,0.4000000059604645,1.489062067E9,0.0,10.0,1.0,0.0,10.0,2.0,22.0,1.489062067E9,1.707502775E9,,0.0,1.0,0.0,999.0,1
main | en,"ROTEL Original Resealable Jar, 15 OZ | ROTEL Original Resealable Jar, 15 OZ",1.0,0.0,0.5,1.489094827E9,0.0,10.0,1.0,0.0,9.0,5.0,18.0,1.58758337E9,1.734804933E9,4.0,1.0,2.0,1.0,999.0,1
main | en,Alphabets | Alphabets,,0.0,0.5,1.533498718E9,,,,,,,,1.775045515E9,1.775045515E9,,2.0,15.0,,1003.0,1
main | en | fr,Barre saveur beurre d'arachide et chocolat noir | Barre saveur beurre d'arachide et chocolat noir | Barres Protein Peanut Butter Dark Chocolate,2.0,0.0,0.6875,1.534862733E9,0.0,27.0,1.0,0.0,24.0,4.0,27.0,1.774380606E9,1.774380606E9,4.0,4.0,35.0,0.0,1003.0,1
main | en | fr,Triple Fruits no sugar added Strawberry jam | Strawberry with Raspberry & Plum No Sugar Added | Triple Fruits no sugar added Strawberry jam,,0.0,0.4749999940395355,1.455632627E9,,,,,,,,1.775046678E9,1.775046678E9,,1.0,18.0,,1003.0,1
main | en,Crab Super Lump | Crab Super Lump,1.0,0.0,0.5,1.489134446E9,0.0,6.0,1.0,0.0,4.0,6.0,2.0,1.587626269E9,1.734795655E9,4.0,1.0,2.0,5.0,999.0,1
"","",,0.0,0.16249999403953552,1.519222095E9,,,,,,,,1.580820078E9,1.707503303E9,,0.0,4.0,,999.0,1
main | en,Mustard | Mustard,1.0,0.0,0.6625000238418579,1.489060738E9,0.0,6.0,1.0,0.0,6.0,1.0,6.0,1.760144828E9,1.771280904E9,3.0,2.0,13.0,0.0,1002.0,1
main | en,"Skim Plus, 100% Fat Free Milk | Skim Plus, 100% Fat Free Milk",0.0,0.0,0.5,1.489141477E9,0.0,3.0,1.0,0.0,3.0,2.0,8.0,1.587634035E9,1.734792719E9,1.0,0.0,2.0,0.0,999.0,1
main | en,"Popsicle, Snow Cone, Strawberry, Blue Raspberry And Lemon, Artificially Flavored | Popsicle, Snow Cone, Strawberry, Blue Raspberry And Lemon, Artificially Flavored",7.0,0.0,0.5,1.489063947E9,0.0,12.0,1.0,0.0,10.0,10.0,15.0,1.587578985E9,1.734807192E9,4.0,0.0,2.0,2.0,999.0,1
main | en,Seasoned gourmet rice vinegar | Seasoned gourmet rice vinegar,0.0,0.0,0.574999988079071,1.489143371E9,0.0,5.0,1.0,0.0,4.0,0.0,8.0,1.718829831E9,1.729871992E9,2.0,0.0,9.0,0.0,999.0,1
main | en,"Tops, sugar wafers | Tops, sugar wafers",8.0,0.0,0.5,1.489076244E9,0.0,26.0,1.0,0.0,21.0,17.0,44.0,1.587588206E9,1.734801491E9,4.0,0.0,2.0,2.0,999.0,0
main | en,Steel Cut Oats Hot Cereal | Steel Cut Oats Hot Cereal,0.0,0.0,0.30000001192092896,1.489060944E9,0.0,2.0,1.0,0.0,1.0,2.0,0.0,1.489060944E9,1.707503906E9,,0.0,1.0,2.0,999.0,1
main | en,Chicken Noodles Soup | Chicken Noodles Soup,1.0,0.0,0.5,1.489062859E9,0.0,28.0,1.0,0.0,23.0,14.0,42.0,1.593018697E9,1.734771933E9,4.0,0.0,3.0,1.0,999.0,1
main | en,Premium Breakfast Pork Sausage | Premium Breakfast Pork Sausage,5.0,0.0,0.4000000059604645,1.489094914E9,0.0,19.0,1.0,0.0,18.0,11.0,26.0,1.489094914E9,1.70750393E9,4.0,1.0,1.0,1.0,999.0,1
main | en,"Wilton, icing decoration | Wilton, icing decoration",10.0,0.0,0.5,1.489078801E9,0.0,16.0,1.0,0.0,15.0,12.0,20.0,1.587590159E9,1.734800135E9,4.0,0.0,2.0,0.0,999.0,1
main | en,Icing Decorations | Icing Decorations,5.0,0.0,0.5,1.489133756E9,0.0,15.0,1.0,0.0,11.0,10.0,28.0,1.587596778E9,1.734795973E9,4.0,0.0,2.0,1.0,999.0,1
main | en,"Wilton, rainbow chip crunch sprinkles | Wilton, rainbow chip crunch sprinkles",10.0,0.0,0.4000000059604645,1.489052765E9,0.0,20.0,1.0,0.0,18.0,15.0,22.0,1.587572243E9,1.707504063E9,4.0,0.0,2.0,7.0,999.0,0
main | en,Animal Whole Wheat Cookies | Animal Whole Wheat Cookies,2.0,0.0,0.4000000059604645,1.489071215E9,0.0,16.0,1.0,0.0,13.0,13.0,33.0,1.489071215E9,1.707504086E9,4.0,1.0,1.0,2.0,999.0,1
main | en,Navy Beans | Navy Beans,0.0,0.0,0.4000000059604645,1.489061569E9,0.0,1.0,1.0,0.0,1.0,1.0,4.0,1.489061569E9,1.707504122E9,,0.0,1.0,0.0,999.0,1
main | en,Cheese dressing | Cheese dressing,7.0,0.0,0.5,1.489143818E9,0.0,34.0,1.0,0.0,30.0,19.0,50.0,1.587635666E9,1.734792129E9,4.0,0.0,2.0,3.0,999.0,0
main | en,8 Raisin-Ettes | 8 Raisin-Ettes,9.0,0.0,0.5625,1.489138943E9,0.0,44.0,1.0,0.0,39.0,24.0,81.0,1.646282069E9,1.707504332E9,4.0,0.0,5.0,3.0,999.0,0
main | en,Pink Candy Pearls | Pink Candy Pearls,2.0,0.0,0.5,1.489059064E9,0.0,6.0,1.0,0.0,6.0,4.0,8.0,1.587575832E9,1.734808791E9,4.0,0.0,2.0,1.0,999.0,1
main | en,Family style 100% whole wheat bread | Family style 100% whole wheat bread,3.0,0.0,0.5,1.489066449E9,0.0,19.0,1.0,0.0,18.0,9.0,18.0,1.772130447E9,1.772130447E9,4.0,0.0,4.0,1.0,1003.0,1
main | en,"Zatarain's, dirty rice mix | Zatarain's, dirty rice mix",1.0,0.0,0.5,1.4890673E9,0.0,17.0,1.0,0.0,15.0,5.0,27.0,1.587581152E9,1.734806133E9,4.0,0.0,2.0,2.0,999.0,1
main | en,Angel Hair Coleslaw | Angel Hair Coleslaw,0.0,0.0,0.5625,1.489061972E9,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.769815367E9,1.769815367E9,3.0,0.0,8.0,0.0,1002.0,1
main | en,Xanthan Gum | Xanthan Gum,1.0,0.0,0.4000000059604645,1.489060948E9,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.587577122E9,1.734808077E9,4.0,1.0,2.0,0.0,999.0,1
main | en,"100% natural seltzer, watermelon margarita | 100% natural seltzer, watermelon margarita",0.0,0.0,0.5,1.489076259E9,0.0,2.0,1.0,0.0,2.0,1.0,4.0,1.58758822E9,1.734801482E9,4.0,0.0,2.0,0.0,999.0,1
main | en,1% Low Fat Milk | 1% Low Fat Milk,0.0,0.0,0.5,1.489139677E9,0.0,3.0,1.0,0.0,3.0,2.0,8.0,1.587632205E9,1.734793311E9,1.0,0.0,3.0,0.0,999.0,1
main | en,Dutch Style Milk | Dutch Style Milk,1.0,0.0,0.5,1.489139644E9,0.0,10.0,1.0,0.0,9.0,3.0,18.0,1.587632183E9,1.734793316E9,4.0,0.0,2.0,0.0,999.0,1
main | en,Old jerusalem style gefilte fish | Old jerusalem style gefilte fish,3.0,0.0,0.5,1.489141172E9,0.0,19.0,1.0,0.0,18.0,10.0,25.0,1.587633767E9,1.771281215E9,4.0,0.0,2.0,4.0,1002.0,1
main | en,Fat Free Evaporated Milk | Fat Free Evaporated Milk,1.0,0.0,0.5,1.489142208E9,0.0,5.0,1.0,0.0,4.0,4.0,10.0,1.587634661E9,1.734792497E9,1.0,0.0,3.0,1.0,999.0,1
main | en,Nonfat Yogurt | Nonfat Yogurt,3.0,0.0,0.5,1.489060124E9,0.0,10.0,1.0,0.0,10.0,6.0,10.0,1.772112486E9,1.772112486E9,4.0,0.0,3.0,0.0,1003.0,1
main | en,Ice Cream Mix | Ice Cream Mix,5.0,0.0,0.5,1.489134494E9,0.0,15.0,1.0,0.0,13.0,10.0,27.0,1.587626339E9,1.707504992E9,4.0,0.0,2.0,1.0,999.0,1
main | en,Chocolatey dipped ice cream cups | Chocolatey dipped ice cream cups,4.0,0.0,0.5625,1.489062499E9,0.0,29.0,1.0,0.0,23.0,20.0,49.0,1.625504625E9,1.77128427E9,4.0,1.0,8.0,5.0,1002.0,0
main | en,Fine Chopped Garlic In Pure Olive Oil | Fine Chopped Garlic In Pure Olive Oil,1.0,0.0,0.5,1.489063803E9,0.0,5.0,1.0,0.0,5.0,1.0,11.0,1.587578907E9,1.734807227E9,3.0,1.0,3.0,0.0,999.0,1
main | en,"Orecchiette no. 92, enriched macaroni product | Orecchiette no. 92, enriched macaroni product",1.0,0.0,0.5,1.489062304E9,0.0,7.0,1.0,0.0,6.0,6.0,12.0,1.632321632E9,1.771285122E9,1.0,0.0,3.0,0.0,1002.0,1
main | en,Organic Cranberries | Organic Cranberries,0.0,0.0,0.4000000059604645,1.489078901E9,0.0,3.0,1.0,0.0,3.0,1.0,9.0,1.587590226E9,1.734800084E9,3.0,0.0,2.0,0.0,999.0,1
main | en,"Werther'S Original, Chewy Caramels | Werther'S Original, Chewy Caramels",0.0,0.0,0.574999988079071,1.489074524E9,0.0,15.0,1.0,0.0,14.0,6.0,13.0,1.770790222E9,1.771286253E9,4.0,10.0,18.0,2.0,1002.0,1
main | en,Diet Root Beer | Diet Root Beer,3.0,0.0,0.5,1.489137188E9,0.0,9.0,1.0,0.0,7.0,8.0,11.0,1.587629279E9,1.734794403E9,4.0,0.0,2.0,2.0,999.0,1
main | en,Peeled Tomatoes In Tomato Juice | Peeled Tomatoes In Tomato Juice,1.0,0.0,0.4000000059604645,1.489053504E9,0.0,5.0,1.0,0.0,5.0,2.0,7.0,1.489053504E9,1.707505618E9,,0.0,1.0,0.0,999.0,1
main | en,Carolina Gold Bbq Sauce | Carolina Gold Bbq Sauce,0.0,0.0,0.5,1.48909513E9,0.0,21.0,1.0,0.0,18.0,5.0,25.0,1.620465291E9,1.734764684E9,3.0,0.0,2.0,3.0,999.0,1
main | en,"Chikuma, miso paste | Chikuma, miso paste",0.0,0.0,0.5,1.489064998E9,0.0,4.0,1.0,0.0,4.0,0.0,8.0,1.587579691E9,1.734806876E9,3.0,0.0,2.0,0.0,999.0,1
main | en,Heirloom Organic Rice And Grains | Heirloom Organic Rice And Grains,0.0,0.0,0.5,1.489135794E9,0.0,6.0,1.0,0.0,6.0,2.0,9.0,1.587627693E9,1.734795119E9,3.0,0.0,2.0,2.0,999.0,1
main | en,"Maria's Greek Delights, Cheese Phyllo Swirls | Maria's Greek Delights, Cheese Phyllo Swirls",1.0,0.0,0.5,1.489102246E9,0.0,25.0,1.0,0.0,24.0,6.0,44.0,1.587596053E9,1.734796317E9,4.0,0.0,2.0,1.0,999.0,1
main | en,"Whole grain microwave popcorn, whole grain | Whole grain microwave popcorn, whole grain",1.0,0.0,0.5,1.489074731E9,0.0,7.0,1.0,0.0,5.0,4.0,11.0,1.587587137E9,1.734802295E9,3.0,0.0,3.0,1.0,999.0,1
main | en,"Salted caramel hot cocoa drink mix, salted caramel | Salted caramel hot cocoa drink mix, salted caramel",5.0,0.0,0.5,1.489138506E9,0.0,16.0,1.0,0.0,14.0,10.0,28.0,1.587630915E9,1.707506629E9,4.0,0.0,2.0,2.0,999.0,1
main | en,"Hy-vee, select black beluga lentils | Hy-vee, select black beluga lentils",0.0,0.0,0.5,1.489078979E9,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.587590298E9,1.734800033E9,,0.0,2.0,1.0,999.0,1
main | en,Tomato Sauce | Tomato Sauce,1.0,0.0,0.5,1.48909524E9,0.0,11.0,1.0,0.0,9.0,3.0,15.0,1.587594241E9,1.734797401E9,4.0,1.0,3.0,1.0,999.0,1
main | en,"Canadian bacon, egg & cheese english muffins, canadian bacon, egg & cheese | Canadian bacon, egg & cheese english muffins, canadian bacon, egg & cheese",13.0,0.0,0.5,1.489069795E9,0.0,70.0,1.0,0.0,55.0,41.0,79.0,1.587582897E9,1.734805218E9,4.0,0.0,2.0,12.0,999.0,0
main | en,"Katharine Beecher, Sweet & Spicy Peanuts | Katharine Beecher, Sweet & Spicy Peanuts",0.0,0.0,0.5,1.489076332E9,0.0,12.0,1.0,0.0,9.0,2.0,24.0,1.587588274E9,1.734801435E9,3.0,0.0,2.0,1.0,999.0,1
main | fr,Sauce de sesame | Sauce de sesame,0.0,0.0,0.887499988079071,1.425414473E9,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.774452325E9,1.774452325E9,1.0,0.0,17.0,0.0,1003.0,1
main | en,"Cakes, Cookies & Pies Fine Chocolate Candies | Cakes, Cookies & Pies Fine Chocolate Candies",1.0,0.0,0.4000000059604645,1.489074751E9,0.0,18.0,1.0,0.0,15.0,7.0,21.0,1.489074751E9,1.707507322E9,4.0,0.0,1.0,2.0,999.0,1
main | en,"Pecan delight pecans & caramel covered in milk chocolate, pecan delight | Pecan delight pecans & caramel covered in milk chocolate, pecan delight",1.0,0.0,0.5,1.489068434E9,0.0,21.0,1.0,0.0,17.0,9.0,31.0,1.587581991E9,1.734805667E9,4.0,0.0,2.0,2.0,999.0,1
main | en,"Jyoti, organics, black beans in water | Jyoti, organics, black beans in water",0.0,0.0,0.5,1.489058432E9,0.0,4.0,1.0,0.0,4.0,2.0,8.0,1.587575316E9,1.73875496E9,3.0,1.0,2.0,1.0,999.0,1
main | en,Ice cream | Ice cream,0.0,0.0,0.5,1.489065185E9,0.0,7.0,1.0,0.0,6.0,3.0,10.0,1.587579813E9,1.734806813E9,4.0,0.0,2.0,2.0,999.0,1
main | en,Ice cream | Ice cream,0.0,0.0,0.5,1.489065175E9,0.0,8.0,1.0,0.0,7.0,5.0,9.0,1.587579805E9,1.734806816E9,4.0,0.0,2.0,3.0,999.0,1
main | en,"Feletti, Pralines Candy, Milk Chocolate | Feletti, Pralines Candy, Milk Chocolate",1.0,0.0,0.5,1.489075792E9,0.0,26.0,1.0,0.0,21.0,10.0,46.0,1.587587863E9,1.734801741E9,4.0,1.0,2.0,2.0,999.0,1
main | en,Solid Milk Chocolate Eggs | Solid Milk Chocolate Eggs,1.0,0.0,0.6000000238418579,1.489058528E9,0.0,11.0,1.0,0.0,9.0,5.0,21.0,1.740180213E9,1.740180213E9,4.0,0.0,4.0,0.0,999.0,1
main | en,TOSTADA CASERA | TOSTADA CASERA,0.0,0.0,0.6625000238418579,1.489055199E9,0.0,6.0,1.0,0.0,6.0,1.0,6.0,1.772416454E9,1.772416454E9,3.0,5.0,11.0,0.0,1003.0,1
main | en,Ice cream sandwiches | Ice cream sandwiches,12.0,0.0,0.5,1.489070594E9,0.0,38.0,1.0,0.0,36.0,18.0,59.0,1.587584346E9,1.734804438E9,4.0,0.0,4.0,1.0,999.0,0
main | en,Baked Macaroni & Cheese | Baked Macaroni & Cheese,2.0,0.0,0.6000000238418579,1.489093777E9,0.0,21.0,1.0,0.0,18.0,14.0,31.0,1.740180905E9,1.740180905E9,4.0,0.0,4.0,1.0,999.0,1
main | en,1% lowfat milk | 1% lowfat milk,0.0,0.0,0.574999988079071,1.489070514E9,0.0,4.0,1.0,0.0,4.0,2.0,4.0,1.766937194E9,1.766937194E9,1.0,11.0,9.0,0.0,1002.0,1
main | en,French Style Sliced Green Beans | French Style Sliced Green Beans,0.0,0.0,0.6000000238418579,1.489064772E9,0.0,3.0,1.0,0.0,3.0,1.0,3.0,1.740181714E9,1.74841766E9,3.0,1.0,6.0,0.0,1001.0,1
main | en,Flaky Jumbo Crescent Rolls | Flaky Jumbo Crescent Rolls,3.0,0.0,0.6000000238418579,1.489143137E9,0.0,17.0,1.0,0.0,15.0,11.0,30.0,1.740182167E9,1.740182167E9,4.0,0.0,4.0,1.0,999.0,1
main | es | en,Tomato Sauce | Tomato sauce no salt added | Tomato Sauce,1.0,0.0,0.6625000238418579,1.489061647E9,0.0,10.0,1.0,0.0,8.0,3.0,9.0,1.762371616E9,1.762371616E9,4.0,0.0,10.0,1.0,1002.0,1
main | en,"Lite Instant Drink Mix, Cherry Pomegranate | Lite Instant Drink Mix, Cherry Pomegranate",6.0,0.0,0.4625000059604645,1.489064094E9,0.0,16.0,1.0,0.0,15.0,15.0,21.0,1.659376075E9,1.70749193E9,4.0,0.0,10.0,2.0,999.0,1
main | en,Wild-Caught Boneless & Skinless Pink Salmon | Wild-Caught Boneless & Skinless Pink Salmon,1.0,0.0,0.4000000059604645,1.489069581E9,0.0,4.0,1.0,0.0,3.0,2.0,7.0,1.737413801E9,1.737413801E9,4.0,0.0,3.0,1.0,999.0,1
main | en,Vegetable Oil Spread | Vegetable Oil Spread,2.0,0.0,0.6875,1.489062987E9,0.0,12.0,1.0,0.0,11.0,7.0,12.0,1.768173416E9,1.771281332E9,4.0,14.0,48.0,0.0,1002.0,1
main | en,Sourdough Pretzel Nuggets Sourdough | Sourdough Pretzel Nuggets Sourdough,2.0,0.0,0.6000000238418579,1.489052957E9,0.0,16.0,1.0,0.0,12.0,11.0,28.0,1.740183892E9,1.740183892E9,3.0,0.0,3.0,2.0,999.0,1
main | en,Extra Creamy Whipped Topping | Extra Creamy Whipped Topping,3.0,0.0,0.6000000238418579,1.489055228E9,0.0,14.0,1.0,0.0,12.0,10.0,18.0,1.740184073E9,1.740184073E9,4.0,0.0,3.0,4.0,999.0,1
main | en,Gelatin Snacks | Gelatin Snacks,9.0,0.0,0.6000000238418579,1.489053844E9,0.0,18.0,1.0,0.0,14.0,15.0,18.0,1.740184107E9,1.740184107E9,4.0,0.0,2.0,6.0,999.0,0
main | en,"Shredded Organic Colby Jack, Cheddar & Monterey Jack Cheese | Shredded Organic Colby Jack, Cheddar & Monterey Jack Cheese",2.0,0.0,0.5,1.489077933E9,0.0,16.0,1.0,0.0,11.0,6.0,15.0,1.587589322E9,1.734800661E9,4.0,0.0,3.0,1.0,999.0,1
main | en,Salad Dressing & Seasoning Mix | Salad Dressing & Seasoning Mix,5.0,0.0,0.6000000238418579,1.489060632E9,0.0,21.0,1.0,0.0,17.0,11.0,30.0,1.740185848E9,1.740185848E9,4.0,0.0,2.0,2.0,999.0,1
main | en,Original Vanilla Flavored Lowfat Yogurt | Original Vanilla Flavored Lowfat Yogurt,4.0,0.0,0.6000000238418579,1.48906345E9,0.0,16.0,1.0,0.0,14.0,12.0,24.0,1.740186166E9,1.740186166E9,4.0,0.0,3.0,1.0,999.0,1
main | en,Raspberry Honey Mustard Pretzel Dip | Raspberry Honey Mustard Pretzel Dip,3.0,0.0,0.6000000238418579,1.48906919E9,0.0,14.0,1.0,0.0,13.0,4.0,25.0,1.740186875E9,1.740186875E9,4.0,0.0,3.0,1.0,999.0,1
main | en,"Robert rothschild farm, anna mae's smoky mustard, gourmet mustard | Robert rothschild farm, anna mae's smoky mustard, gourmet mustard",3.0,0.0,0.5,1.48905271E9,0.0,22.0,1.0,0.0,21.0,8.0,38.0,1.587572204E9,1.734810741E9,4.0,0.0,2.0,1.0,999.0,1
